username,tweet,date,time,mentions,hashtags,likes,retweets,comments,replies,views
mustakbil,office executive night job lahore pakistan post resume apply online,2025-06-28,22:37:15,,"jobs,careers,hiring,vacancies,hiringnow",0,0,0,0,23
mustakbil,marketing calling agents night job lahore pakistan post resume apply online,2025-06-28,22:34:50,,"jobs,careers,hiring,vacancies,hiringnow",0,0,0,0,18
UPacificCareers,love working people making day looking enthusiastic team members apply next manager training portland today start adventure,2025-06-28,22:34:18,,"jobs,job",0,0,0,0,3
arbeitnow,raisin gmbh hiring working student third party risk management,2025-06-28,22:23:02,,"Entry,Workingstudent,Germany,hiring,jobs",0,0,0,0,37
mustakbil,sales marketing executive post resume apply online,2025-06-28,22:21:58,,"jobs,careers,hiring,vacancies,hiringnow",0,0,0,0,15
mustakbil,auto mechanic job islamabad rawalpindi pakistan post resume apply online,2025-06-28,22:15:22,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,42
lexo_dev,looking graphic designer willing pfp happy anyone could hear,2025-06-28,22:09:12,,"Devs,Graphic,Jobs,GraphicDesigner,ROBLOX,Fortnite",19,0,17,0,599
sciencehr,open position development innovative sensor technology monitoring milk quality health welfare dairy cattle phd,2025-06-28,22:04:52,,"science,career,jobs,sciencejobs,job,jobsearch,phd,phdposition",0,0,0,0,77
UPacificCareers,job might great fit sales associate,2025-06-28,22:04:13,,"job,jobs",0,0,0,0,6
sciencehr,open position depth functional characterization arrhythmogenic vulnerability infarct border zone,2025-06-28,22:04:06,,"science,career,jobs,sciencejobs,job,jobsearch,phd,phdposition",0,0,0,0,92
sciencehr,phd automated home assessment movement disorders children dcp quo vadys,2025-06-28,22:03:14,,"science,career,jobs,sciencejobs,job,jobsearch,phd,phdposition",0,0,0,0,68
sciencehr,open position novel machine learning artificial intelligence techniques food quality monitoring,2025-06-28,22:02:40,,"science,career,jobs,sciencejobs,job,jobsearch,phd,phdposition,ai",0,0,0,0,96
CVWarehouseJobs,spa manager assistant octant douro,2025-06-28,22:02:30,,"Jobs,withCVWarehouse",0,0,0,0,4
mustakbil,business development executive post resume apply online,2025-06-28,22:02:27,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,19
mustakbil,fresh graphic designer required internship post resume apply online,2025-06-28,21:57:14,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,38
mustakbil,social media executive job karachi pakistan post resume apply online,2025-06-28,21:54:08,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,33
mustakbil,graphic designer job karachi pakistan post resume apply online,2025-06-28,21:51:50,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,55
mustakbil,seo executive job karachi pakistan post resume apply online,2025-06-28,21:49:26,,"jobs,careers,hiring,vacancies,hiringnow",1,1,0,0,35
ITAlpharetta,senior desktop support technician description ngen largest services program navy service ktop support technician,2025-06-28,21:47:26,,"TechCareers,jobposting,hiringnow,Recruiting,hiring,RemoteTechJobs,jobs",0,0,0,0,5
orbit_careers,leave last job sample answers ave last job utm source reviveoldpost utm medium social utm campaign reviveoldpost,2025-06-28,21:45:46,,"Job,InterviewTips,Jobs,Career,Jobsearch",0,0,0,0,0
orbit_careers,best sample answers freshers interviews swers freshers interviews utm source reviveoldpost utm medium social utm campaign reviveoldpost,2025-06-28,21:45:46,,"Jobsearch,Jobs,Career,Job,InterviewTips",0,0,0,0,3
UnlistedJobs,unlisted job alert role project controls lead analyst cost location united states salary skills erp powerpoint tableau markets electric gas sanitary services,2025-06-28,21:42:52,,"remote,jobs",0,0,0,0,27
ITIowa,senior performance software engineer deep learning libraries job posting formance software engineer deep learning libraries,2025-06-28,21:41:24,,"ITJobs,jobpostings,ITJobs,DeveloperJobs,jobs,TechnologyJobs,RemoteITJobs",0,0,0,0,6
UPacificCareers,unleash potential rocket calling sales associate experts stockton ca let shape future together,2025-06-28,21:31:32,,"jobs,RocketJobs",0,0,0,0,8
SFBNJobs,lab operations associate director san francisco ca biotech jobs lab operations associate director san francisco ca,2025-06-28,21:31:04,,"biotech,jobs",0,0,0,0,21
AiFamelee,ai writing code job market shifting openai using google ai chips meta investing billions data centers new ai finds ipf therapies ai revolution full steam ahead,2025-06-28,21:30:00,,"AINews,AI,Tech,Jobs",0,0,0,0,32
illbeback_jobs,engineer networking ai infrastructure huawei technologies canada co ltd etworking ai infrastructure feed id unique id eaa cb follow updated new,2025-06-28,21:29:14,,"jobs,AI,ML,AIJobs,AITalent,hiring,MachineLearning,Vancouver",1,0,0,0,53
atinatincom,four things workers really want four things workers really want job via,2025-06-28,21:14:23,atinatincom,"job,livelihood,employment,jobs,atinatin",1,1,0,0,4
SaugusProgs,,2025-06-28,21:11:39,,"Jobs,Unions",0,0,0,0,38
kensbookinfo,night lizards survived asteroid en youtube starts rolling new features premium bihar cm nitish kumar hands appointment le,2025-06-28,21:06:41,,"PHYSORG,PHONE,APP,25,JOBS,NEWS",0,0,1,0,16
uiuxjobsboard,design role open ui designer critical mass toronto canada contract join team innovative creators learn designer toronto canada,2025-06-28,21:00:15,,"uxdesign,careers,tech,jobs",0,0,0,0,31
tryremote,new job alert senior front end engineer axial apply senior front end engineer axial,2025-06-28,21:00:00,,"jobs,remote",0,0,0,0,16
DiedreMoire,field service technician snacks pouch bag machinery syracuse ny diedremoire,2025-06-28,20:50:12,,"JobSearch,JobHunt,JobOpening,Hiring,Job,Jobs,Careers,Employment,jobposting,fieldservicejobs,technicianjobs",0,0,0,0,12
CVWarehouseJobs,mcdonald turnhout shiftmanager,2025-06-28,20:47:24,,"Jobs,withCVWarehouse",0,0,0,0,2
CVWarehouseJobs,mcdonald turnhout student,2025-06-28,20:47:23,,"Jobs,withCVWarehouse",0,0,0,0,2
UnlistedJobs,unlisted job alert role architect ms dynamics finance supply chain management location canada united states salary skills artificial intelligence devops azure erp microsoft dynamics employees,2025-06-28,20:44:37,,"remote,jobs",0,0,0,0,29
CVWarehouseJobs,mcdonald turnhout flexi shiftmanager,2025-06-28,20:42:20,,"Jobs,withCVWarehouse",0,0,0,0,6
SchoolJokesK_12,work fire works utionary war jokes,2025-06-28,20:37:01,,"4thofuly,sschat,AmericanRevolution,fireworks,jobs,careeradvice",0,0,0,0,12
HYAsearch,seattle public schools wa dent seattle wa,2025-06-28,20:36:05,,"Superintendent,HYAsearch,Education,Jobs,EducationJobs,suptchat,edleadership,edadmin",0,0,0,0,42
IGBundles,get unlimited access career boosting courses job ready certificates high demand fields coursera ends june,2025-06-28,20:32:31,,"it,courses,learning,onlinecourses,jobs,ai,coding",2,0,1,0,450
CVWarehouseJobs,mcdonald lommel flexi,2025-06-28,20:22:13,,"Jobs,withCVWarehouse",0,0,0,0,19
CVWarehouseJobs,mcdonald lommel afwasser,2025-06-28,20:22:13,,"Jobs,withCVWarehouse",0,0,0,0,18
CVWarehouseJobs,mcdonald lommel parttime medewerker,2025-06-28,20:22:12,,"Jobs,withCVWarehouse",0,0,0,0,16
CVWarehouseJobs,mcdonald lommel ochtend poetshulp,2025-06-28,20:22:12,,"Jobs,withCVWarehouse",0,0,0,0,14
SDBNJobs,director portfolio program alliance management san diego ca ech jobs director portfolio program alliance management san diego ca,2025-06-28,20:16:04,,"jobs,biotech",0,0,0,0,37
UPacificCareers,turn heat professional journey rocket sizzling opportunities sales associate salem,2025-06-28,20:12:21,,"jobs,retailjobs",0,0,0,0,8
SoaringMeTweets,soaringme ultimate guide successful job searching,2025-06-28,20:07:52,,"Amazon,Jobs",3,3,0,0,29
NavalNuclearLab,recommend anyone job west milton ny,2025-06-28,20:02:25,,"jobs,CompanyCulture",0,0,0,0,7
uiuxjobsboard,design role open senior pm ux designer wisp remote united states full time join team innovative creators learn mote united states senior pm ux designer,2025-06-28,20:00:48,,"uxdesign,careers,tech,jobs",0,0,0,0,36
UPacificCareers,goes better sales associate position apply,2025-06-28,20:00:27,,"roadtrips,snacks,RocketJobs,jobs",0,0,0,0,3
theassurancegrp,new positions posted website take look today,2025-06-28,20:00:17,,"recruiting,hiring,jobs,njjobs,nycjobs,salesjobs,accountingjobs,recruiters",0,0,0,0,3
CVWarehouseJobs,mcdonald houthalen parttime medewerker,2025-06-28,19:52:05,,"Jobs,withCVWarehouse",0,0,0,0,5
CVWarehouseJobs,mcdonald leopoldsburg shiftmanagers,2025-06-28,19:52:04,,"Jobs,withCVWarehouse",0,0,0,0,6
CVWarehouseJobs,mcdonald leopoldsburg flexi medewerker,2025-06-28,19:52:04,,"Jobs,withCVWarehouse",0,0,0,0,6
CVWarehouseJobs,mcdonald houthalen student,2025-06-28,19:52:03,,"Jobs,withCVWarehouse",0,0,0,0,7
CVWarehouseJobs,mcdonald houthalen flexi medewerker,2025-06-28,19:42:48,,"Jobs,withCVWarehouse",0,0,0,0,10
CVWarehouseJobs,mcdonald houthalen afwasser,2025-06-28,19:42:48,,"Jobs,withCVWarehouse",0,0,0,0,9
CVWarehouseJobs,mcdonald geel student,2025-06-28,19:42:47,,"Jobs,withCVWarehouse",0,0,0,0,6
CVWarehouseJobs,mcdonald turnhout flexi shiftmanager,2025-06-28,19:42:47,,"Jobs,withCVWarehouse",0,0,0,0,7
UnlistedJobs,unlisted job alert role systems administrator location united states salary skills analytics linux aws azure sql itsm employees,2025-06-28,19:41:57,,"remote,jobs",0,0,0,0,19
CVWarehouseJobs,mcdonald geel shiftmanager,2025-06-28,19:37:24,,"Jobs,withCVWarehouse",0,0,0,0,1
CVWarehouseJobs,mcdonald geel ochtend poetshulp,2025-06-28,19:37:23,,"Jobs,withCVWarehouse",0,0,0,0,3
CVWarehouseJobs,mcdonald geel parttime medewerker,2025-06-28,19:37:23,,"Jobs,withCVWarehouse",0,0,0,0,5
NavalNuclearLab,naval nuclear laboratory fosters innovation develop cutting edge technology join pioneering team click learn apply,2025-06-28,19:33:28,,"jobs,IdahoFalls",0,0,0,0,15
CVWarehouseJobs,flexi shiftmanager mcdonald geel,2025-06-28,19:32:40,,"Jobs,withCVWarehouse",0,0,0,0,3
CVWarehouseJobs,mcdonald geel flexi medewerker,2025-06-28,19:32:39,,"Jobs,withCVWarehouse",0,0,0,0,1
wooduwork,instructor technician carpentry joinery lancaster uk,2025-06-28,19:30:05,,"woodworking,joblisting,jobs",0,0,0,0,8
CVWarehouseJobs,mcdonald geel afwasser,2025-06-28,19:27:40,,"Jobs,withCVWarehouse",0,0,0,0,1
CVWarehouseJobs,mcdonald beerse student,2025-06-28,19:27:39,,"Jobs,withCVWarehouse",0,0,0,0,1
CVWarehouseJobs,mcdonald beerse ochtend poetshulp,2025-06-28,19:22:37,,"Jobs,withCVWarehouse",0,0,0,0,4
CVWarehouseJobs,mcdonald beerse parttime medewerker,2025-06-28,19:22:36,,"Jobs,withCVWarehouse",0,0,0,0,5
CVWarehouseJobs,mcdonald beerse flexi medewerker,2025-06-28,19:17:49,,"Jobs,withCVWarehouse",0,0,0,0,4
NavalNuclearLab,recommend anyone job ny,2025-06-28,19:11:30,,"employment,jobs",0,0,0,0,10
WestPatricia1,recommend anyone job west milton ny,2025-06-28,19:05:59,,"Safety,jobs",0,0,0,0,4
UPacificCareers,missing fuel tank join team rocket,2025-06-28,19:03:29,,"retailjobs,jobs,job",0,0,0,0,2
Jobtrees_com,check part average day dental hygienist see full video gienist job description find jobs dental health similar roles follow jobtrees everything career site,2025-06-28,19:01:50,,"jobtrees,dentalhealth,interview,jobs,networking",0,0,0,0,8
JCPinNEMidWales,signing come back tomorrow morning check brand new please remember like rt tweets,2025-06-28,19:00:12,,"jobs,advice",0,0,0,0,56
clojurejobboard,bluesky follow us well make sure miss latest ejobboard com,2025-06-28,18:40:01,,"clojure,jobs",0,0,0,0,60
allaboutnewport,new job added full time part time vacancies newport shropshire read visit profile link go jobs visit profile link jobs,2025-06-28,18:39:27,,"allaboutnewport,jobvacancy,jobs,vacancy,employment",1,1,0,0,122
LilyBluuBBW,literally time month wish cojones sell weed good god almighty wish raised healthy fear police,2025-06-28,18:38:56,,"billssuck,saturdaymotivation,trendingnow,jobs",0,0,0,0,10
ITIowa,quality assurance associate dedicated associates conduent delivers mission critical services solutions surance associate,2025-06-28,18:38:30,,"TechnologyJobs,RemoteITJobs,ITJobs,Recruiting,ITSupportJobs,TechHiring,jobs",0,0,0,0,4
hire_Kentucky,lead devops security engineer lead devops security engineer job posting security engineer,2025-06-28,18:38:23,,"ITJobs,Techjobs,hiring,ProgrammingJobs,jobs,HiringNow,JobOpening,ITJobPro",0,0,0,0,7
PSEGCareers,get started rewarding new career today pseg hiring next business management associate newark nj part team supports communities serve,2025-06-28,18:33:12,,"HotJobs,Jobs",0,0,0,0,17
williamtay91069,fort worth home mortgage commercial hiring,2025-06-28,18:28:27,,"jobs,FortWorth",0,0,0,0,8
arbeitnow,intercon solutions gmbh hiring java entwickler,2025-06-28,18:23:02,,"SoftwareDevelopment,Germany,hiring,jobs",0,0,0,0,44
AgileUAE,hiring dispatch coordinator location dubai salary aed apply coordinator,2025-06-28,18:00:03,,"Hiring,Recruitment,Networking,Jobs,Careers,Dispatch,Apply,AgileConsultants",0,0,0,0,29
WAHMRevolution,jump start work home general transcription career fast easy way get started general transcription career dp via,2025-06-28,17:59:25,amazon,"workathome,workfromhome,moms,jobs,jobsearch,careers,makemoney",0,0,0,0,8
BCBNJobs,associate life sciences vc boston ge biotech jobs associate life sciences vc boston utm source rss utm medium rss utm campaign associate life sciences vc boston,2025-06-28,17:55:04,,"jobs,biotech",0,0,0,0,18
candorium,ge appliances invest kentucky bringing washer production back china creating new jobs,2025-06-28,17:50:00,,"GEAppliances,Manufacturing,Jobs,AmericaFirst,WashingMachines,Kentucky,USIndustry,EconomicGrowth,Investment,jobcreration",0,0,0,0,7
UPacificCareers,celebrate every workday rocket brings joy challenges sales associate columbia mo part festivities,2025-06-28,17:47:53,,"retailjobs,jobs",0,0,0,0,6
bittalentglobal,global talent co hiring web product designer anywhere zar zar year work home full time degree mentioned apply,2025-06-28,17:47:40,,"jobs,unemployment,JobSeekersSA,bittalent,ad",1,0,0,0,65
bittalentglobal,moniepoint group hiring senior ux ui designer anywhere days ago work home full time degree mentioned apply,2025-06-28,17:47:40,,"jobs,unemployment,JobSeekersSA,bittalent,ad",0,0,0,0,60
xdeputyHQ,pop snax needs hire graphics designer salary got relevant experience could good share someone might need details ics designer,2025-06-28,17:41:21,,"hiring,jobs,XDeputy",2,0,1,0,124
xdeputyHQ,extramileage consults limited needs hire housekeeper cleaner got relevant experience could good share someone might need details housekeeper cleaner,2025-06-28,17:40:10,,"hiring,jobs,XDeputy",0,0,1,0,23
xdeputyHQ,mikano needs hire generator mechanic got relevant experience could good share someone might need details generator mechanic,2025-06-28,17:39:49,,"hiring,jobs,XDeputy",0,0,1,0,26
BartonKnightCo,delighted part initiative boost recruitment,2025-06-28,17:39:41,,"apprentices,TheFivePercentClub,The5Club,recruiting,hiring,careers,jobs,electricanjobs,GreaterLondon",3,0,0,0,13
xdeputyHQ,nairametrics needs hire seo specialist got relevant experience could good share someone might need details seo specialist na,2025-06-28,17:38:54,,"hiring,jobs,XDeputy",0,0,0,0,26
CvsAndResumes,never fail stop trying matter tough gets give next opportunity could one click away believe,2025-06-28,17:38:46,,"GetHired,Jobseekers,Recession,LayOffs,Jobs,JobSearch,Resume,CV,Hiring,Recruiting",0,0,0,0,19
BartonKnightElc,joined club industry initiative drive level students members club commit providing opportunities,2025-06-28,17:37:43,,"recruitment,apprentices,graduates,earnandlearn,The5PERCENTClub,careers,jobs,London,GreaterLondon",3,1,0,0,29
xdeputyHQ,eric kayser needs hire store assistants got relevant experience could good share someone might need details store assistants,2025-06-28,17:36:44,,"hiring,jobs,XDeputy",0,1,0,0,36
xdeputyHQ,olam international limited needs hire planning manager got relevant experience could good share someone might need details planning manager,2025-06-28,17:36:14,,"hiring,jobs,XDeputy",0,0,0,0,20
xdeputyHQ,flour mills nigeria plc needs hire regional assistant manager route consumer execution got relevant experience could good share someone might need details regional assistant,2025-06-28,17:33:45,,"hiring,jobs,XDeputy",0,0,0,0,21
xdeputyHQ,fundit finance company limited needs hire business development executive got relevant experience could good share someone might need details business development,2025-06-28,17:33:37,,"hiring,jobs,XDeputy",0,0,0,0,23
xdeputyHQ,fundit finance company limited needs hire executive assistant got relevant experience could good share someone might need details executive assistant,2025-06-28,17:33:29,,"hiring,jobs,XDeputy",0,0,0,0,37
xdeputyHQ,fundit finance company limited needs hire internal control officer got relevant experience could good share someone might need details internal control,2025-06-28,17:32:47,,"hiring,jobs,XDeputy",0,0,0,0,20
